Session_ID,Session_Date,Session_Time,Station_ID,Station_Location,Vehicle_Type,Connector_Type,Battery_Start_Percent,Battery_End_Percent,Charging_Duration_Min,Energy_Consumed_kWh,Charging_Status,Failure_Reason,Station_Status,Payment_Status,Charging_Cost
SES-10738,2025-02-23,16:49:29,STN-DEL-01,Delhi,Crossover,CCS,15,99,100,57.11,Completed,None,Charging,Paid,991.78
SES-10739,2025-02-23,21:23:22,STN-BLR-01,Bengaluru,Sedan,Type 2,44,75,37,15.39,Completed,None,Charging,Paid,275.52
SES-10740,2025-02-23,15:00:25,STN-HYD-02,Hyderabad,Sedan,CCS,7,11,84,1.60,Failed,Payment Failure,Maintenance,Failed,0.00
SES-10741,2025-02-23,18:53:43,STN-HYD-02,Hyderabad,Sedan,CHAdeMO,5,31,36,12.99,Completed,None,Charging,Paid,238.96
SES-10742,2025-02-24,09:09:54,STN-HYD-01,Hyderabad,Hatchback,Type 2,13,18,10,2.07,Completed,None,Charging,Paid,33.56
SES-10743,2025-02-24,04:05:16,STN-MUM-02,Mumbai,SUV,CHAdeMO,77,100,112,19.10,Completed,None,Available,Paid,353.01
SES-10744,2025-02-24,17:37:23,STN-BLR-01,Bengaluru,Sedan,Type 2,80,100,101,10.80,Completed,None,Available,Paid,199.00
SES-10745,2025-02-24,09:55:07,STN-DEL-01,Delhi,Sedan,CCS,5,88,100,42.70,Completed,None,Available,Paid,737.54
SES-10746,2025-02-24,10:05:20,STN-VSKP-01,Visakhapatnam,Sedan,Type 2,20,24,17,1.47,Cancelled,None,Available,Refunded,0.00
SES-10747,2025-02-24,09:38:23,STN-PUN-01,Pune,SUV,Type 2,76,77,55,0.40,Failed,Connector Error,Maintenance,Paid,6.25
SES-10748,2025-02-24,14:17:55,STN-BLR-02,Bengaluru,Sedan,Type 2,50,76,33,14.12,Completed,None,Available,Paid,253.94
SES-10749,2025-02-24,18:51:31,STN-BLR-02,Bengaluru,Hatchback,CCS,14,16,49,0.80,Failed,Payment Failure,Maintenance,Failed,0.00
SES-10750,2025-02-24,19:41:26,STN-PUN-01,Pune,SUV,CCS,37,90,60,46.50,Completed,None,Charging,Paid,718.39
SES-10751,2025-02-24,08:56:51,STN-KOL-01,Kolkata,Hatchback,CCS,45,100,109,23.58,Completed,None,Available,Paid,389.92
SES-10752,2025-02-24,11:41:25,STN-CBE-01,Coimbatore,SUV,Type 2,55,79,33,20.33,Completed,None,Available,Paid,312.18
SES-10753,2025-02-24,14:22:33,STN-BLR-01,Bengaluru,Sedan,Type 2,26,100,115,44.47,Completed,None,Available,Paid,810.67
SES-10754,2025-02-24,12:39:22,STN-VSKP-01,Visakhapatnam,Crossover,CHAdeMO,20,38,31,13.02,Completed,None,Available,Paid,205.63
SES-10755,2025-02-24,07:06:39,STN-MUM-02,Mumbai,SUV,Type 2,87,100,83,11.47,Completed,None,Charging,Paid,191.03
SES-10756,2025-02-25,21:01:17,STN-DEL-01,Delhi,SUV,Type 2,79,100,77,17.83,Completed,None,Available,Paid,270.77
SES-10757,2025-02-25,06:36:33,STN-VIJ-01,Vijayawada,Hatchback,CCS,66,75,17,3.66,Completed,None,Available,Paid,65.05
SES-10758,2025-02-25,17:50:49,STN-HYD-01,Hyderabad,Sedan,CCS,57,100,112,24.54,Completed,None,Charging,Paid,445.76
SES-10759,2025-02-25,10:17:45,STN-MUM-02,Mumbai,SUV,CHAdeMO,79,100,67,17.96,Completed,None,Available,Paid,307.26
SES-10760,2025-02-25,10:07:29,STN-MUM-01,Mumbai,Sedan,Type 2,18,32,24,8.02,Completed,None,Charging,Paid,128.38
SES-10761,2025-02-25,10:09:22,STN-MUM-02,Mumbai,Sedan,Type 2,63,74,17,5.81,Completed,None,Charging,Paid,106.25
SES-10762,2025-02-25,18:10:01,STN-MUM-02,Mumbai,Sedan,CCS,30,100,102,37.07,Completed,None,Charging,Paid,654.65
SES-10763,2025-02-25,22:35:32,STN-DEL-02,Delhi,Sedan,Type 2,48,93,51,22.97,Completed,None,Available,Paid,395.26
SES-10764,2025-02-25,17:39:24,STN-BLR-01,Bengaluru,SUV,Type 2,24,62,48,29.37,Completed,None,Charging,Paid,516.38
SES-10765,2025-02-26,09:18:17,STN-CBE-01,Coimbatore,Hatchback,CCS,88,100,44,4.56,Completed,None,Charging,Paid,69.19
SES-10766,2025-02-26,13:18:57,STN-HYD-01,Hyderabad,SUV,Type 2,9,36,50,20.95,Completed,None,Charging,Paid,377.94
SES-10767,2025-02-26,18:53:15,STN-DEL-02,Delhi,SUV,CCS,69,100,57,25.53,Completed,None,Available,Paid,423.31
SES-10768,2025-02-26,09:23:33,STN-BLR-01,Bengaluru,SUV,CCS,15,81,87,54.30,Completed,None,Charging,Paid,918.41
SES-10769,2025-02-26,05:07:17,STN-CHE-01,Chennai,Hatchback,Type 2,51,100,105,18.34,Completed,None,Available,Paid,335.93
SES-10770,2025-02-26,21:04:25,STN-HYD-01,Hyderabad,Hatchback,CCS,14,54,80,15.97,Completed,None,Available,Paid,272.08
SES-10771,2025-02-26,16:12:18,STN-BLR-01,Bengaluru,Hatchback,CCS,65,100,53,14.41,Completed,None,Charging,Paid,257.53
SES-10772,2025-02-26,10:25:39,STN-BLR-02,Bengaluru,Hatchback,Type 2,49,100,106,20.22,Completed,None,Available,Paid,331.19
SES-10773,2025-02-26,16:57:11,STN-DEL-02,Delhi,Sedan,Type 2,51,75,44,13.82,Completed,None,Available,Paid,250.87
SES-10774,2025-02-26,20:43:27,STN-CHE-01,Chennai,SUV,CCS,38,65,36,24.73,Completed,None,Charging,Paid,404.27
SES-10775,2025-02-27,16:36:21,STN-KOL-01,Kolkata,SUV,CHAdeMO,17,21,74,1.60,Failed,Station Offline,Maintenance,Failed,0.00
SES-10776,2025-02-27,18:36:06,STN-HYD-01,Hyderabad,SUV,CCS,27,80,79,42.02,Completed,None,Charging,Paid,679.20
SES-10777,2025-02-27,21:23:11,STN-MUM-01,Mumbai,SUV,CHAdeMO,40,94,75,45.04,Completed,None,Available,Paid,712.41
SES-10778,2025-02-27,07:39:59,STN-DEL-01,Delhi,Sedan,Type 2,67,100,80,19.73,Completed,None,Charging,Paid,349.75
SES-10779,2025-02-27,19:14:36,STN-MUM-01,Mumbai,Sedan,CCS,80,100,81,11.50,Completed,None,Available,Paid,173.83
SES-10780,2025-02-27,16:10:09,STN-BLR-02,Bengaluru,Crossover,CCS,51,99,72,30.68,Completed,None,Available,Paid,558.70
SES-10781,2025-02-27,18:40:52,STN-BLR-02,Bengaluru,SUV,CCS,70,100,118,25.44,Completed,None,Charging,Paid,439.79
SES-10782,2025-02-27,09:14:41,STN-VSKP-01,Visakhapatnam,Sedan,CCS,88,100,102,6.68,Completed,None,Available,Paid,109.40
SES-10783,2025-02-27,14:06:39,STN-VSKP-01,Visakhapatnam,Sedan,Type 2,84,100,89,8.45,Completed,None,Available,Paid,127.10
SES-10784,2025-02-27,12:34:14,STN-PUN-01,Pune,SUV,CCS,18,51,38,26.87,Completed,None,Available,Paid,492.73
SES-10785,2025-02-27,08:20:05,STN-KOL-01,Kolkata,SUV,CCS,57,91,40,28.10,Completed,None,Available,Paid,512.99
SES-10786,2025-02-27,14:10:43,STN-PUN-01,Pune,SUV,Type 2,70,100,73,26.54,Completed,None,Charging,Paid,488.68
SES-10787,2025-02-27,17:36:22,STN-MUM-01,Mumbai,Sedan,CCS,53,100,95,23.67,Completed,None,Charging,Paid,379.30
SES-10788,2025-02-27,09:47:44,STN-DEL-02,Delhi,Sedan,Type 2,20,72,62,28.66,Completed,None,Charging,Paid,485.52
SES-10789,2025-02-28,07:26:38,STN-MUM-02,Mumbai,SUV,CCS,72,100,83,23.50,Completed,None,Available,Paid,402.05
SES-10790,2025-02-28,08:22:58,STN-BLR-01,Bengaluru,Hatchback,Type 2,47,89,77,16.90,Completed,None,Charging,Paid,311.16
SES-10791,2025-02-28,08:03:39,STN-VIJ-01,Vijayawada,Sedan,Type 2,81,99,34,10.52,Completed,None,Charging,Paid,192.93
SES-10792,2025-02-28,16:52:41,STN-DEL-01,Delhi,Sedan,Type 2,69,83,22,8.41,Completed,None,Available,Paid,126.62
SES-10793,2025-02-28,03:11:25,STN-CHE-01,Chennai,Hatchback,CCS,13,58,90,18.86,Completed,None,Available,Paid,290.15
SES-10794,2025-02-28,19:47:32,STN-DEL-01,Delhi,Hatchback,CCS,25,28,49,1.01,Cancelled,None,Maintenance,Refunded,0.00
SES-10795,2025-02-28,06:11:04,STN-BLR-02,Bengaluru,Sedan,CCS,86,100,81,8.12,Completed,None,Charging,Paid,130.14
SES-10796,2025-02-28,21:53:27,STN-CBE-01,Coimbatore,Hatchback,CCS,88,90,96,0.77,Cancelled,None,Maintenance,Refunded,0.00
SES-10797,2025-02-28,19:04:33,STN-PUN-01,Pune,Crossover,CCS,47,59,16,8.72,Completed,None,Available,Paid,153.26
SES-10798,2025-02-28,21:12:38,STN-MUM-02,Mumbai,Crossover,Type 2,70,99,41,19.76,Completed,None,Available,Paid,311.40
SES-10799,2025-02-28,21:47:57,STN-KOL-01,Kolkata,Hatchback,Type 2,8,28,33,7.20,Completed,None,Charging,Paid,113.31
SES-10800,2025-02-28,10:41:37,STN-CBE-01,Coimbatore,Hatchback,Type 2,11,19,10,3.26,Completed,None,Charging,Paid,60.04
SES-10801,2025-02-28,09:32:06,STN-HYD-02,Hyderabad,Sedan,CCS,90,93,120,1.20,Failed,Network Error,Offline,Failed,0.00
SES-10802,2025-02-28,18:07:36,STN-HYD-01,Hyderabad,SUV,CCS,88,100,56,10.26,Completed,None,Available,Paid,159.09
SES-10803,2025-02-28,21:09:42,STN-HYD-02,Hyderabad,SUV,CHAdeMO,62,70,60,2.59,Cancelled,None,Maintenance,Refunded,0.00
SES-10804,2025-02-28,19:37:14,STN-HYD-02,Hyderabad,SUV,CCS,8,11,45,1.20,Failed,Network Error,Offline,Failed,0.00
SES-10805,2025-02-28,05:18:53,STN-DEL-02,Delhi,SUV,Type 2,24,56,36,25.79,Completed,None,Charging,Paid,413.50
SES-10806,2025-02-28,09:11:53,STN-DEL-02,Delhi,Hatchback,CHAdeMO,39,87,79,18.99,Completed,None,Available,Paid,305.02
SES-10807,2025-02-28,23:17:15,STN-PUN-01,Pune,Crossover,CHAdeMO,63,100,51,26.61,Completed,None,Available,Paid,426.44
SES-10808,2025-02-28,18:24:22,STN-VSKP-01,Visakhapatnam,Sedan,CCS,89,89,104,0.00,Failed,Network Error,Offline,Failed,0.00
SES-10809,2025-02-28,11:35:36,STN-VSKP-01,Visakhapatnam,Sedan,Type 2,49,100,85,28.09,Completed,None,Available,Paid,512.87
SES-10810,2025-02-28,13:52:17,STN-HYD-02,Hyderabad,SUV,CCS,18,91,99,60.09,Completed,None,Available,Paid,946.30
SES-10811,2025-02-28,18:56:54,STN-CBE-01,Coimbatore,Sedan,Type 2,26,76,98,28.01,Completed,None,Charging,Paid,498.10
SES-10812,2025-02-28,09:13:03,STN-CHE-01,Chennai,SUV,CHAdeMO,52,94,77,35.45,Completed,None,Available,Paid,652.32
SES-10813,2025-03-01,14:44:49,STN-BLR-02,Bengaluru,Sedan,CCS,34,38,79,1.60,Failed,Connector Error,Offline,Failed,0.00
SES-10814,2025-03-01,18:41:15,STN-VSKP-01,Visakhapatnam,SUV,Type 2,33,97,119,50.57,Completed,None,Available,Paid,767.21
SES-10815,2025-03-01,05:04:33,STN-HYD-02,Hyderabad,SUV,Type 2,40,54,22,11.61,Completed,None,Available,Paid,177.42
SES-10816,2025-03-01,14:38:31,STN-MUM-02,Mumbai,Sedan,CCS,46,73,34,14.88,Completed,None,Charging,Paid,230.49
SES-10817,2025-03-01,10:47:58,STN-HYD-01,Hyderabad,Sedan,Type 2,33,96,104,31.28,Completed,None,Charging,Paid,517.96
SES-10818,2025-03-01,05:34:45,STN-CBE-01,Coimbatore,Sedan,CCS,11,28,31,10.05,Completed,None,Charging,Paid,165.92
SES-10819,2025-03-01,20:38:25,STN-CBE-01,Coimbatore,SUV,CCS,36,39,108,1.20,Failed,Station Offline,Maintenance,Failed,0.00
SES-10820,2025-03-01,17:37:22,STN-BLR-01,Bengaluru,Hatchback,CHAdeMO,17,40,30,9.76,Completed,None,Charging,Paid,172.29
SES-10821,2025-03-01,12:48:58,STN-VSKP-01,Visakhapatnam,SUV,CCS,17,32,24,12.35,Completed,None,Charging,Paid,224.78
SES-10822,2025-03-01,12:06:22,STN-PUN-01,Pune,SUV,CCS,58,100,76,38.31,Completed,None,Available,Paid,595.25
SES-10823,2025-03-01,00:23:39,STN-PUN-01,Pune,SUV,Type 2,18,41,46,19.08,Completed,None,Charging,Paid,305.91
SES-10824,2025-03-02,17:30:46,STN-MUM-01,Mumbai,Sedan,CHAdeMO,10,11,54,0.40,Failed,Network Error,Maintenance,Failed,0.00
SES-10825,2025-03-02,11:39:47,STN-MUM-02,Mumbai,Hatchback,Type 2,20,39,35,8.02,Completed,None,Available,Paid,128.36
SES-10826,2025-03-02,12:33:54,STN-DEL-02,Delhi,Sedan,CCS,45,100,120,29.85,Completed,None,Available,Paid,492.37
SES-10827,2025-03-02,21:59:25,STN-KOL-01,Kolkata,Hatchback,CCS,56,100,90,18.17,Completed,None,Charging,Paid,295.19
SES-10828,2025-03-02,16:46:12,STN-BLR-02,Bengaluru,SUV,CCS,89,100,111,9.89,Completed,None,Charging,Paid,149.67
SES-10829,2025-03-02,20:03:15,STN-CHE-01,Chennai,SUV,CCS,20,77,64,47.03,Completed,None,Available,Paid,752.76
SES-10830,2025-03-02,14:43:29,STN-VIJ-01,Vijayawada,Hatchback,CHAdeMO,9,42,59,12.53,Completed,None,Charging,Paid,194.01
SES-10831,2025-03-02,22:21:48,STN-MUM-02,Mumbai,Hatchback,Type 2,28,33,44,1.83,Cancelled,None,Available,Refunded,0.00
SES-10832,2025-03-02,06:56:49,STN-DEL-01,Delhi,Crossover,CCS,47,51,50,1.60,Failed,Connector Error,Maintenance,Failed,0.00
SES-10833,2025-03-02,14:48:11,STN-BLR-01,Bengaluru,SUV,CCS,69,100,81,27.29,Completed,None,Available,Paid,440.26
SES-10834,2025-03-02,16:55:03,STN-HYD-01,Hyderabad,Sedan,CHAdeMO,14,30,20,8.22,Completed,None,Charging,Paid,124.78
SES-10835,2025-03-02,20:30:57,STN-MUM-01,Mumbai,Hatchback,Type 2,63,100,97,13.84,Completed,None,Available,Paid,224.40
SES-10836,2025-03-02,19:52:19,STN-CBE-01,Coimbatore,Sedan,CCS,39,100,116,31.71,Completed,None,Available,Paid,542.63
SES-10837,2025-03-02,05:27:15,STN-MUM-02,Mumbai,Hatchback,Type 2,35,45,17,4.08,Completed,None,Charging,Paid,66.16
SES-10838,2025-03-02,15:14:16,STN-MUM-01,Mumbai,Hatchback,CCS,83,100,63,6.15,Completed,None,Charging,Paid,98.70
SES-10839,2025-03-02,14:12:18,STN-BLR-01,Bengaluru,Crossover,Type 2,15,100,103,62.22,Completed,None,Available,Paid,"1,085.59"
SES-10840,2025-03-02,09:17:13,STN-HYD-02,Hyderabad,Hatchback,Type 2,13,21,10,2.92,Completed,None,Available,Paid,46.82
SES-10841,2025-03-02,07:35:19,STN-MUM-01,Mumbai,Sedan,Type 2,70,100,107,16.88,Completed,None,Available,Paid,271.22
SES-10842,2025-03-03,19:44:43,STN-PUN-01,Pune,SUV,CCS,48,69,29,19.17,Completed,None,Charging,Paid,352.34
SES-10843,2025-03-03,08:43:52,STN-DEL-02,Delhi,Sedan,CCS,20,100,109,47.17,Completed,None,Charging,Paid,826.21
SES-10844,2025-03-03,10:33:01,STN-CBE-01,Coimbatore,Sedan,CCS,52,78,43,15.38,Completed,None,Charging,Paid,275.80
SES-10845,2025-03-03,10:09:31,STN-HYD-02,Hyderabad,SUV,CHAdeMO,57,98,66,34.33,Completed,None,Charging,Paid,622.23
SES-10846,2025-03-03,14:12:38,STN-MUM-02,Mumbai,Sedan,CHAdeMO,69,100,107,15.61,Completed,None,Available,Paid,260.74
SES-10847,2025-03-03,20:09:09,STN-KOL-01,Kolkata,Hatchback,Type 2,52,70,22,6.97,Completed,None,Available,Paid,120.34
SES-10848,2025-03-03,18:59:50,STN-HYD-01,Hyderabad,Crossover,CHAdeMO,74,100,63,19.57,Completed,None,Available,Paid,328.34
SES-10849,2025-03-03,15:00:27,STN-PUN-01,Pune,SUV,Type 2,50,93,62,37.89,Completed,None,Available,Paid,683.74
SES-10850,2025-03-03,22:13:20,STN-BLR-01,Bengaluru,Sedan,CCS,79,100,61,10.45,Completed,None,Charging,Paid,185.72
SES-10851,2025-03-03,18:48:08,STN-HYD-02,Hyderabad,Hatchback,Type 2,37,46,15,3.88,Completed,None,Available,Paid,63.65
SES-10852,2025-03-03,04:57:56,STN-PUN-01,Pune,Hatchback,CCS,56,59,45,1.20,Failed,Charging Interrupted,Maintenance,Failed,0.00
SES-10853,2025-03-03,08:51:39,STN-DEL-02,Delhi,Hatchback,CCS,85,100,34,5.58,Completed,None,Available,Paid,100.74
SES-10854,2025-03-03,12:18:35,STN-HYD-02,Hyderabad,SUV,CCS,59,100,100,38.05,Completed,None,Available,Paid,682.04
SES-10855,2025-03-03,16:12:13,STN-BLR-02,Bengaluru,Hatchback,CCS,55,100,67,17.53,Completed,None,Available,Paid,289.85
SES-10856,2025-03-03,17:28:42,STN-BLR-02,Bengaluru,Sedan,Type 2,44,100,120,33.07,Completed,None,Charging,Paid,569.36
SES-10857,2025-03-03,16:57:43,STN-HYD-02,Hyderabad,Crossover,CCS,29,75,64,30.75,Completed,None,Available,Paid,471.45
SES-10858,2025-03-03,11:05:56,STN-VSKP-01,Visakhapatnam,Crossover,CCS,67,100,104,21.81,Completed,None,Available,Paid,386.16
SES-10859,2025-03-03,20:57:26,STN-HYD-02,Hyderabad,Hatchback,Type 2,26,34,12,2.98,Completed,None,Available,Paid,47.53
SES-10860,2025-03-04,17:15:55,STN-BLR-02,Bengaluru,Sedan,Type 2,42,69,37,15.50,Completed,None,Available,Paid,273.44
SES-10861,2025-03-04,21:51:19,STN-MUM-02,Mumbai,Hatchback,Type 2,13,54,77,15.02,Completed,None,Charging,Paid,258.40
SES-10862,2025-03-04,16:24:27,STN-MUM-01,Mumbai,SUV,CCS,41,100,90,46.50,Completed,None,Charging,Paid,858.54
SES-10863,2025-03-04,08:20:17,STN-KOL-01,Kolkata,SUV,CCS,9,35,47,21.96,Completed,None,Charging,Paid,331.44
SES-10864,2025-03-04,09:56:28,STN-HYD-01,Hyderabad,Hatchback,Type 2,86,100,43,5.31,Completed,None,Charging,Paid,93.38
SES-10865,2025-03-04,19:32:00,STN-PUN-01,Pune,Sedan,Type 2,26,74,93,27.91,Completed,None,Available,Paid,465.08
SES-10866,2025-03-04,16:41:20,STN-PUN-01,Pune,SUV,CCS,16,34,22,15.85,Completed,None,Available,Paid,284.03
SES-10867,2025-03-04,11:39:02,STN-BLR-01,Bengaluru,Hatchback,CHAdeMO,64,100,120,14.34,Completed,None,Available,Paid,230.52
SES-10868,2025-03-04,18:44:37,STN-HYD-01,Hyderabad,Hatchback,CCS,48,60,14,4.55,Completed,None,Available,Paid,74.66
SES-10869,2025-03-04,05:19:51,STN-CHE-01,Chennai,Hatchback,CCS,26,79,69,21.18,Completed,None,Available,Paid,334.72
SES-10870,2025-03-04,07:33:20,STN-BLR-02,Bengaluru,Sedan,CCS,10,68,97,29.06,Completed,None,Available,Paid,468.18
SES-10871,2025-03-04,14:47:22,STN-VIJ-01,Vijayawada,Hatchback,CCS,31,90,111,25.80,Completed,None,Available,Paid,419.24
SES-10872,2025-03-04,11:52:12,STN-VIJ-01,Vijayawada,Sedan,CHAdeMO,59,81,26,12.64,Completed,None,Available,Paid,209.00
SES-10873,2025-03-04,10:08:16,STN-CHE-01,Chennai,Hatchback,CCS,19,70,66,20.69,Completed,None,Available,Paid,365.79
SES-10874,2025-03-04,17:18:18,STN-KOL-01,Kolkata,Sedan,CCS,68,100,40,19.18,Completed,None,Charging,Paid,346.95
SES-10875,2025-03-04,18:53:41,STN-DEL-02,Delhi,Hatchback,CCS,21,94,101,27.87,Completed,None,Charging,Paid,464.00
SES-10876,2025-03-04,22:19:08,STN-HYD-01,Hyderabad,SUV,CCS,7,69,74,55.83,Completed,None,Available,Paid,854.53
SES-10877,2025-03-04,01:46:01,STN-DEL-01,Delhi,Crossover,CCS,14,61,75,31.62,Completed,None,Available,Paid,522.12
SES-10878,2025-03-04,13:35:18,STN-KOL-01,Kolkata,SUV,CCS,67,91,42,21.57,Completed,None,Available,Paid,351.71
SES-10879,2025-03-05,18:38:17,STN-BLR-01,Bengaluru,SUV,CCS,67,100,113,30.31,Completed,None,Available,Paid,552.38
SES-10880,2025-03-05,09:58:06,STN-HYD-02,Hyderabad,SUV,Type 2,66,100,102,26.11,Completed,None,Available,Paid,448.55
SES-10881,2025-03-05,16:35:39,STN-DEL-02,Delhi,Hatchback,Type 2,89,98,13,3.61,Completed,None,Available,Paid,56.91
SES-10882,2025-03-05,07:37:24,STN-MUM-01,Mumbai,SUV,Type 2,13,86,91,66.01,Completed,None,Available,Paid,"1,026.44"
SES-10883,2025-03-05,19:11:03,STN-DEL-01,Delhi,Sedan,Type 2,28,84,64,29.11,Completed,None,Available,Paid,492.69
SES-10884,2025-03-05,17:08:03,STN-HYD-01,Hyderabad,SUV,CCS,36,65,33,25.02,Completed,None,Charging,Paid,444.09
SES-10885,2025-03-05,16:13:04,STN-HYD-01,Hyderabad,Hatchback,Type 2,7,41,41,13.89,Completed,None,Available,Paid,227.43
SES-10886,2025-03-05,15:56:18,STN-VIJ-01,Vijayawada,Sedan,CCS,37,92,82,30.07,Completed,None,Available,Paid,453.52
SES-10887,2025-03-05,17:16:29,STN-CHE-01,Chennai,Sedan,CCS,47,94,56,27.17,Completed,None,Charging,Paid,433.83
SES-10888,2025-03-06,18:34:22,STN-MUM-02,Mumbai,SUV,Type 2,16,28,25,10.14,Completed,None,Available,Paid,181.77
SES-10889,2025-03-06,11:14:31,STN-CBE-01,Coimbatore,Hatchback,Type 2,89,100,30,4.83,Completed,None,Charging,Paid,84.63
SES-10890,2025-03-06,13:14:27,STN-CHE-01,Chennai,Sedan,CCS,36,100,103,35.02,Completed,None,Available,Paid,605.56
SES-10891,2025-03-06,14:34:21,STN-KOL-01,Kolkata,Crossover,CCS,24,89,76,48.72,Completed,None,Available,Paid,763.31
SES-10892,2025-03-06,19:44:11,STN-PUN-01,Pune,Crossover,CCS,71,100,106,19.37,Completed,None,Available,Paid,291.98
SES-10893,2025-03-06,18:20:48,STN-CHE-01,Chennai,Sedan,Type 2,72,95,40,13.58,Completed,None,Available,Paid,228.99
SES-10894,2025-03-06,18:09:46,STN-MUM-02,Mumbai,Sedan,CCS,21,91,118,40.10,Completed,None,Charging,Paid,691.02
SES-10895,2025-03-06,07:31:38,STN-MUM-01,Mumbai,Hatchback,Type 2,85,100,23,6.15,Completed,None,Available,Paid,109.88
SES-10896,2025-03-06,15:17:47,STN-CBE-01,Coimbatore,Crossover,CCS,23,31,15,5.47,Completed,None,Available,Paid,88.51
SES-10897,2025-03-06,22:26:27,STN-DEL-02,Delhi,Hatchback,CCS,8,62,78,20.54,Completed,None,Charging,Paid,328.59
SES-10898,2025-03-06,20:38:48,STN-VSKP-01,Visakhapatnam,SUV,CCS,21,46,38,22.18,Completed,None,Available,Paid,374.98
SES-10899,2025-03-06,16:43:07,STN-BLR-02,Bengaluru,Sedan,CCS,68,69,64,0.40,Failed,Connector Error,Maintenance,Failed,0.00
SES-10900,2025-03-06,16:33:06,STN-HYD-01,Hyderabad,SUV,CCS,26,58,46,29.00,Completed,None,Available,Paid,509.49
SES-10901,2025-03-07,11:59:37,STN-KOL-01,Kolkata,SUV,Type 2,70,74,68,1.60,Failed,Payment Failure,Offline,Failed,0.00
SES-10902,2025-03-07,08:08:58,STN-KOL-01,Kolkata,Sedan,CCS,46,72,45,13.07,Completed,None,Available,Paid,236.51
SES-10903,2025-03-07,18:07:50,STN-HYD-02,Hyderabad,SUV,Type 2,80,100,94,15.38,Completed,None,Available,Paid,242.34
SES-10904,2025-03-07,22:04:13,STN-CHE-01,Chennai,Sedan,CCS,49,100,85,26.75,Completed,None,Available,Paid,489.66
SES-10905,2025-03-07,10:03:38,STN-DEL-01,Delhi,SUV,Type 2,15,78,119,48.53,Completed,None,Available,Paid,828.42
SES-10906,2025-03-07,22:24:27,STN-MUM-01,Mumbai,Sedan,CHAdeMO,57,100,68,24.37,Completed,None,Available,Paid,407.21
SES-10907,2025-03-07,09:42:13,STN-BLR-01,Bengaluru,Sedan,CCS,64,68,96,1.60,Failed,Connector Error,Maintenance,Failed,0.00
SES-10908,2025-03-07,18:22:47,STN-HYD-01,Hyderabad,Hatchback,CHAdeMO,33,95,87,26.11,Completed,None,Charging,Paid,450.18
SES-10909,2025-03-07,18:37:54,STN-MUM-02,Mumbai,Sedan,CCS,24,72,73,24.80,Completed,None,Available,Paid,417.14
SES-10910,2025-03-07,04:23:24,STN-PUN-01,Pune,SUV,Type 2,9,44,52,31.90,Completed,None,Charging,Paid,574.02
SES-10911,2025-03-07,10:56:30,STN-MUM-02,Mumbai,Sedan,CCS,29,57,51,15.07,Completed,None,Available,Paid,261.71
SES-10912,2025-03-08,15:04:43,STN-CHE-01,Chennai,Sedan,CCS,38,94,83,29.45,Completed,None,Available,Paid,523.91
SES-10913,2025-03-08,08:37:59,STN-DEL-02,Delhi,SUV,CCS,16,19,69,1.20,Failed,Payment Failure,Offline,Failed,0.00
SES-10914,2025-03-08,22:17:01,STN-PUN-01,Pune,Sedan,CCS,32,36,71,1.60,Failed,Charging Interrupted,Maintenance,Failed,0.00
SES-10915,2025-03-08,13:29:43,STN-DEL-01,Delhi,Sedan,Type 2,10,66,73,32.21,Completed,None,Available,Paid,502.34
SES-10916,2025-03-08,23:03:06,STN-MUM-02,Mumbai,Hatchback,Type 2,23,84,100,23.05,Completed,None,Available,Paid,357.72
SES-10917,2025-03-08,18:30:50,STN-KOL-01,Kolkata,Sedan,CCS,16,84,114,40.35,Completed,None,Charging,Paid,710.30
SES-10918,2025-03-08,17:54:38,STN-DEL-01,Delhi,Sedan,CHAdeMO,29,78,67,26.95,Completed,None,Available,Paid,408.76
SES-10919,2025-03-08,18:05:49,STN-BLR-01,Bengaluru,Hatchback,CHAdeMO,17,23,11,2.19,Completed,None,Available,Paid,38.51
SES-10920,2025-03-08,17:57:50,STN-CBE-01,Coimbatore,Sedan,CHAdeMO,85,100,87,7.75,Completed,None,Charging,Paid,136.95
SES-10921,2025-03-09,08:43:14,STN-DEL-01,Delhi,Hatchback,Type 2,80,100,80,8.00,Completed,None,Available,Paid,123.70
SES-10922,2025-03-09,02:49:36,STN-HYD-01,Hyderabad,Sedan,CCS,7,71,90,38.35,Completed,None,Available,Paid,638.89
SES-10923,2025-03-09,14:02:02,STN-MUM-01,Mumbai,Sedan,CCS,28,95,93,39.87,Completed,None,Available,Paid,669.23
SES-10924,2025-03-09,07:09:50,STN-PUN-01,Pune,SUV,CCS,12,21,17,8.27,Completed,None,Available,Paid,143.92
SES-10925,2025-03-09,06:11:28,STN-HYD-01,Hyderabad,Crossover,CHAdeMO,49,98,65,35.27,Completed,None,Charging,Paid,535.50
SES-10926,2025-03-09,10:06:12,STN-HYD-02,Hyderabad,Sedan,CCS,76,100,93,12.56,Completed,None,Available,Paid,196.11
SES-10927,2025-03-09,16:03:09,STN-MUM-02,Mumbai,SUV,CCS,5,40,45,30.60,Completed,None,Available,Paid,559.47
SES-10928,2025-03-09,09:16:51,STN-VIJ-01,Vijayawada,Sedan,CCS,7,54,78,25.67,Completed,None,Charging,Paid,387.07
SES-10929,2025-03-09,08:04:31,STN-MUM-02,Mumbai,Sedan,CCS,69,82,22,6.53,Completed,None,Charging,Paid,116.61
